question_id,status,audio_path,question,duration_seconds,clipped_sample_count,leading_silence_seconds,trailing_silence_seconds,warning_reasons
sfq_19747,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_19747_427512c82726.wav,Which cup did Emirates Team New Zealand win this summer which allowed them to challenge Oracle Team USA for the America's Cup?,7.12,0,0.097875,0.07829166666666666,
sfq_19972,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_19972_a5acaf6a7768.wav,Which St Helens born ex Rugby League player died recently after a seven year battle with cancer during which he raised thousands of pounds for charity?,9.6,0,0.09533333333333334,0.06175,
sfq_20015,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_20015_3753066614f9.wav,In the Old Testament of the Bible who was the father of David?,2.88,0,0.0955,0.03983333333333333,
sfq_20140,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_20140_408a5a135b08.wav,"At the 2014 Winter Olympic games Elise Christie of Great Britain was disqualified from all three of her events, in which sport?",8.8,0,0.09404166666666666,0.08875,
sfq_20364,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_20364_f85a0268a8ef.wav,Which American state has been nicknamed the Equality State because in 1869 it granted voting rights to women as well as men?,8.56,0,0.08591666666666667,0.044083333333333335,
sfq_20392,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_20392_a60bdd304379.wav,"In 1705, who was the first scientist to be knighted?",4.4,0,0.08158333333333333,0.086,
sfq_20405,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_20405_14e0b8c446c3.wav,Which group recorded the 90s albums 'Nevermind' and 'In Utero'?,4.08,0,0.08820833333333333,0.00825,
sfq_20452,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_20452_1546a28efd1b.wav,Prior to Viginia Wade in 1977 who was the last British player to win a tennis Grand Slam title?,6.8,0,0.08145833333333333,0.038125,
sfq_20563,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_20563_d249cf328fd9.wav,What was the title of the musical based on the TV programme 'X Factor?,4.08,0,0.09275,0.07179166666666667,
sfq_21013,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_21013_f134f99927b8.wav,In which town did the Co-operative Movement begin?,2.64,0,0.0935,0.015333333333333332,
sfq_21220,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_21220_32ec8d979924.wav,"Which organisation was founded in Ontario, Canada in 1897 by Adelaide Hoodless?",6.72,0,0.09154166666666666,0.0007916666666666666,
sfq_21495,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_21495_0056e3afe1ce.wav,"In the Harry Potter books there are 4 houses at Hogwarts School. Three of them are Gryffendor, Ravenclaw and Slytherin. Name the fourth.",8.56,0,0.09,0.05366666666666667,
sfq_21744,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_21744_19f757dbde19.wav,The opera Gloriana is by which English composer?,3.04,0,0.08416666666666667,0.04795833333333333,
sfq_21761,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_21761_3d4532831efc.wav,The Carnegie family fortune was built around Andrew Carnegie’s success in manufacture in which industry?,5.84,0,0.08379166666666667,0.07745833333333334,
sfq_22123,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_22123_dc7a6ffca87d.wav,Which handheld electronic toy had to be treated as a pet?,3.2,0,0.096875,0.015458333333333333,
sfq_22132,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_22132_38d47348926c.wav,Which US Naval Shipyard shares its name with an English county?,3.36,0,0.09066666666666667,0.06408333333333334,
sfq_22245,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_22245_caf0e8ab8ce3.wav,The name of which chemical element takes its name from the Greek for light-bringing?,4.64,0,0.08154166666666667,0.04491666666666667,
sfq_22250,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_22250_f05dd302e830.wav,Which American singer's music publishing company was called Gladys Music?,5.6,0,0.09445833333333334,0.02125,
sfq_22280,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_22280_ea5951467523.wav,In which Jane Austen novel is Frederick Wentworth the lover of Anne Elliot?,4.64,0,0.08920833333333333,0.017416666666666667,
sfq_22585,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_22585_2e0de8f89bb5.wav,The name Shqiperia appears on the postage stamps of which country?,4.0,0,0.08754166666666667,0.06658333333333333,
sfq_22986,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_22986_23e5fa299840.wav,Where on the body would a Hindu woman wear a bindi?,3.2,0,0.100125,0.077875,
sfq_23199,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_23199_6fb6fd3e8ad2.wav,"Which mountain range stretches for 1500 miles and has Mount Mitchell at 6,684 feet as its highest point?",9.52,0,0.087875,0.02666666666666667,
sfq_23288,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_23288_02f3043cb61d.wav,In which Canadian province or state is Cape Race?,2.96,0,0.08875,0.049125,
sfq_23371,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_23371_aae7c07f9309.wav,In which English county is Lake Rudyard?,2.4,0,0.08154166666666667,0.04808333333333333,
sfq_23533,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_23533_29fc36a8c801.wav,Which vegetable has the Latin name alium cepa?,3.28,0,0.09325,0.045375,
sfq_23587,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_23587_a2695ef24c5c.wav,"Excluding the star balls, how many balls are used in the Euro Millions Lottery?",4.88,0,0.09345833333333334,0.042583333333333334,
sfq_24290,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_24290_c01d3f31b034.wav,Who played Bond villain Scaramanga in The Man with the Golden Gun?,3.76,0,0.08154166666666667,0.02975,
sfq_24417,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_24417_3ad64389273f.wav,Oswald Cobblepot is a devious crime-boss who is seldom seen without one of his trick-umbrellas. How is this Batman villain better known?,8.0,0,0.09225,0.07395833333333333,
sfq_24575,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_24575_9763043266ee.wav,"Kodkod, margay, oncilla and caracal are all types of what?",3.76,0,0.0945,0.023208333333333334,
sfq_24848,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_24848_c0f5c0d03c74.wav,H'Angus the Monkey is the mascot of which English football club?,3.44,0,0.08145833333333333,0.06758333333333333,
sfq_24917,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_24917_13a110e98dc3.wav,"""Which composer wrote the musical for the 18th-century opera, """"Idomeneo""""?""",4.8,0,0.09325,0.048791666666666664,
sfq_25250,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_25250_0c480b90b57f.wav,"In art, what term is given to the technique where paint is mixed and bound with egg yolk?",5.52,0,0.08945833333333333,0.042958333333333334,
sfq_25375,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_25375_54b478bdbccc.wav,Of what does the usual base of a Florentine biscuit consist?,3.36,0,0.094,0.09045833333333334,
sfq_25458,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_25458_b51d0e052d58.wav,Estelle Parsons won a best supporting actress Oscar for her role in which 1967 film?,6.72,0,0.08829166666666667,0.01875,
sfq_25628,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_25628_95b3078ade18.wav,"Which Italian sauce for pasta contains tomato, black olives, capers, anchovies and red peppers? The name translates as 'whore’s style'?",10.64,0,0.08591666666666667,0.055125,
sfq_26114,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_26114_55c368c1c3fe.wav,Who composed the 1965 choral work Chichester Psalms?,4.16,0,0.08154166666666667,0.07529166666666667,
sfq_26155,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_26155_5a6b61cec31f.wav,Which group released their third studio album X+Y in 2005?,5.68,0,0.08820833333333333,0.06616666666666667,
tb_29,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_29_1c99d9f4976d.wav,"A tourist attraction near Alliance, Nebraska created by Jim Reinders using vintage cars is styled after what monument?",8.24,0,0.08933333333333333,0.04670833333333333,
tb_81,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_81_9b1c9a26d180.wav,"In legend, the Seal of Solomon possessed by King Solomon gave him the power to command demons and to do what else?",6.72,0,0.09366666666666666,0.059375,
tb_294,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_294_74f0c8821109.wav,What type of 'helpful' businesses operate on the basis of the Rochdale Principles that were formulated in 1844?,7.36,0,0.09125,0.066375,
tb_343,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_343_a872fe6430e0.wav,The American journalist Ida Tarbell is known for her expose of the corrupt practices of which giant company? John D. Rockefeller probably hated her!,9.28,0,0.089375,0.030166666666666668,
tb_550,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_550_e45c74662f4f.wav,"Mammy Two Shoes, a recurring character in MGM's Tom and Jerry cartoons was inspired by which African-American actress and singer?",8.4,0,0.09820833333333333,0.086625,
tb_752,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_752_75321bc31de9.wav,"In 1988, to reflect the modern family, what change was made to Nestlé's famous birds logo that showed a mother and three fledglings?",8.56,0,0.08820833333333333,0.06579166666666666,
tb_889,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_889_8be8b45758ff.wav,The organization Medecins Sans Frontieres (Doctors without Borders) was created in 1971 as an aftermath of what humanitarian crisis in Africa?,8.16,0,0.08558333333333333,0.07775,
tb_1215,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_1215_ed4fcb9e1ffd.wav,"In an oft-repeated but untrue story, in a 1971 conversation with Nixon, Zhou Enlai reportedly said that the effects of what historic event were too early to judge?",12.0,0,0.088625,0.035875,
tb_1227,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_1227_a88cc17f9e9e.wav,Which world leader who had his heyday in the early 1980s had his bust carved on a hillside in his country's Benguet province and which was subsequently destroyed in the 2000s?,11.28,0,0.09808333333333333,0.02825,
tb_1398,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_1398_5307647a9455.wav,"After a short war with Norway during the Napoleonic wars of 1814, what country remained uninvolved in any conflict ever since and is now the oldest neutral country in the world?",12.8,0,0.089875,0.046375,
tb_2018,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_2018_7e0e65e59711.wav,What is the more common name for the order Coleoptera which contains more species than any other order in the animal kingdom?,7.84,0,0.09125,0.043625,
tb_2196,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_2196_a6500d249b85.wav,"""Jared Kass, one of the inventors of a recreational sport described it as follows. Fill in the missing word which is also the name of the sport. """"I just remember one time running for a pass and leaping up in the air and just feeling the Frisbee making it into my hand and feeling the perfect synchrony and the joy of the moment, and as I landed I said to myself, 'This is the ... game. This is the ... game.'""""""",26.0,0,0.08145833333333333,0.06516666666666666,
tb_2199,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_2199_b3eeae9c16e2.wav,"""Sportscaster Jack Brickhouse who once said """"Any team can have a bad century"""" provided play-by-play coverage of what American major league team's games from 1948 to 1981?""",14.08,0,0.0815,0.067375,
tb_2207,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/tb_2207_fbd17f2b88d2.wav,"""Addressing which in-the-news person did a pizza chain in India tweet on June 24, 2014 """"..., if you ever feel like biting into a tastier Italian, try our famous Calabrese pizza""""?""",12.4,0,0.09575,0.06166666666666667,
odql_736,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_736_23e63e140301.wav,Who is currently fifth in line to the Throne?,2.4,0,0.08095833333333333,0.01925,
odql_738,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_738_62c551aab396.wav,"Who was the first winner of 'I'm A Celebrity, Get Me Out Of Here'?",3.68,0,0.08141666666666666,0.03254166666666667,
odql_1043,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_1043_bcdc4bb9cef9.wav,What was the middle name of the character 'Albert Steptoe' from the t.v. series 'Steptoe and Son'?,5.28,0,0.09270833333333334,0.022,
odql_1641,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_1641_65de55ee2dfd.wav,What name is given to the open carts used during the French Revolution to transport the condemned to the guillotine?,6.48,0,0.09208333333333334,0.06433333333333334,
odql_1774,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_1774_86d0aae6692d.wav,Whose horse was called Incitatus?,2.16,0,0.08158333333333333,0.074625,
odql_1791,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_1791_c110a7f95f20.wav,Which saint was known as “The Apostle of the Indies”?,2.88,0,0.09708333333333333,0.051875,
odql_1928,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_1928_9798ddbdc572.wav,"""What is the English translation of the Italian word """"paparazzi""""?""",3.68,0,0.09341666666666666,0.011916666666666667,
odql_2203,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_2203_042be4c5c84a.wav,Who was appointed as the first High Representative for Foreign Affairs and Security Policy of the European Union in 2009?,7.28,0,0.08095833333333333,0.05466666666666667,
odql_2293,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_2293_b56e6c6a386b.wav,"Which detective, played on TV by Martin Shaw, was created by Alan Hunter?",4.8,0,0.089875,0.049666666666666665,
odql_2332,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_2332_53ea2a02bf06.wav,Who founded the TV production company 'David Paradine Productions'?,4.16,0,0.08154166666666667,0.006541666666666667,
odql_2370,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_2370_7eb8ed0aa29d.wav,Which country defeated the Ivory Coast to win football's Africa Cup of Nations?,6.16,0,0.09791666666666667,0.013291666666666667,
odql_3018,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_3018_4d603a217801.wav,Approximately how long is a Mercury year (+ 1 day)?,2.48,0,0.091875,0.033125,
odql_4087,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_4087_38492ceacb38.wav,What word connects bermuda with a Scottish Racecourse?,3.2,0,0.09358333333333334,0.014708333333333334,
odql_4661,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_4661_005e18e84ea8.wav,Who won the 'Oscar' for Best Actress in the 1950's film'Born Yesterday'?,4.24,0,0.08095833333333333,0.0555,
odql_5186,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_5186_a075260366e2.wav,Which motorway runs from Cambridge to London?,2.88,0,0.09804166666666667,0.022833333333333334,
odql_5215,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_5215_774a6722957a.wav,Which English brewer produces 'Spitfire' Kentish ale?,3.36,0,0.08879166666666667,0.023125,
odql_5478,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_5478_99514ea7dfea.wav,The painting 'Faithful Unto Death' can be found in Liverpool's Walker Art Gallery. Who painted it?,5.52,0,0.08154166666666667,0.07241666666666667,
odql_5633,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_5633_eb64e0888046.wav,"Which 2010 biographical film, starring Mark Wahlberg and Christian Bale, centred on the life of professional boxer 'Micky Ward' and his older half-brother 'Dicky Eklund'?",13.04,0,0.09370833333333334,0.057958333333333334,
odql_5798,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_5798_32314a668e29.wav,"Which type of roof is pitched at two different angles, the lower part being steeper than the upper?",6.24,0,0.086625,0.050708333333333334,
odql_6121,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_6121_7609193e21bc.wav,Alphabetically which is the last book of the Old Testament?,3.76,0,0.08995833333333333,0.043,
odql_6161,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_6161_b6e6ed78b144.wav,Which company produces the 'Fireblade' motorcycle?,2.64,0,0.09304166666666666,0.07020833333333333,
odql_6620,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_6620_eda2e330e9bf.wav,"In mythology, who was condemned to an eternity of rolling a stone up a hill?",5.12,0,0.093625,0.07658333333333334,
odql_6850,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_6850_6fda5dc156c1.wav,On which course will 'The Ebor Handicap' and 'The Knavesmire Stakes' be run in August?,5.12,0,0.097875,0.050666666666666665,
odql_7061,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_7061_4506651f4734.wav,Which American actor was born Spangler Arlington Brough?,3.68,0,0.094625,0.024,
odql_7808,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_7808_d9d7cda96752.wav,In which bay are the Belcher Islands located?,2.8,0,0.09366666666666666,0.06054166666666667,
odql_8059,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_8059_fd970114e16f.wav,Its capital is Valverde - which is the smallest of the Canary Islands?,3.92,0,0.08158333333333333,0.015458333333333333,
odql_8184,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_8184_fe4cc0e14c63.wav,What was the capital city of Tanzania until 1974?,4.16,0,0.09283333333333334,0.04829166666666666,
odql_8198,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_8198_77a6ec3317c1.wav,"Leslie Poles were the Christian names of which English novelist, born in 1895?",5.12,0,0.09229166666666666,0.08745833333333333,
odql_8572,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_8572_a841f0f1ce55.wav,Who wrote the poem 'Hawk Roosting'?,3.28,0,0.08154166666666667,0.02275,
odql_8843,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_8843_6dadbed4ff81.wav,What is the highest peak in the EU?,2.32,0,0.09104166666666667,0.027125,
odql_9468,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_9468_e92d2b04c0e1.wav,Peter Parker alias Spiderman worked for which newspaper?,3.28,0,0.09004166666666667,0.020791666666666667,
odql_9667,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_9667_a9d2e6f20246.wav,Who in the Muslim faith proclaims the hours of prayer from a minaret?,4.24,0,0.08154166666666667,0.05370833333333333,
odql_9934,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_9934_1e4db01acccd.wav,"Who was the renowned English botanist who accompanied Capt. James Cook on his first voyage in 1768 and is credited with introducing Eucalyptus, Mimosa and Acacia to Europe?",11.04,0,0.08154166666666667,0.021458333333333333,
odql_10051,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_10051_23b198eb7357.wav,Which car manufacturer produced models called ‘The Imp’ and ‘The Husky’?,5.84,0,0.09804166666666667,0.008916666666666666,
odql_10052,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_10052_b7064a9fc876.wav,"Whose autobiography is entitled “My Colourful Life, From Red to Amber”?",4.56,0,0.082375,0.043791666666666666,
odql_10070,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_10070_7cf67c3999ee.wav,"David Jason starred as Inspector Frost, but who played his boss Superintendent Norman Mullet?",7.04,0,0.09333333333333334,0.016791666666666667,
odql_10535,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_10535_b0a67e4419a3.wav,Who played 'Captain Corelli' in the film 'Captain Corelli's Mandolin'?,3.84,0,0.08154166666666667,0.06266666666666666,
odql_10852,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_10852_f77728232068.wav,The Wolfe Noel Cup is awarded to the winners of the woman's challenge match the USA v Great Britain at which sport?,6.72,0,0.08233333333333333,0.013875,
odql_11788,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_11788_19d45255de19.wav,In which country were both the 'G8' and 'G20' summits held in June 2010?,5.28,0,0.093375,0.06570833333333333,
odql_11930,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_11930_a7a2023d68b8.wav,"Although the Okapi has markings similar to a Zebra, it is most closely related to which other mammal?",5.84,0,0.09183333333333334,0.08858333333333333,
odql_12046,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_12046_8b609af17d5f.wav,What is the name of the basket used to keep bees?,3.12,0,0.0815,0.08379166666666667,
odql_12232,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_12232_92130058e0ee.wav,The Angostura Bridge crosses the Orinoco River in which country?,4.88,0,0.08591666666666667,0.06441666666666666,
odql_12335,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_12335_f149eaec1755.wav,Which French romantic artist who painted Massacre at Chios and Women of Algiers was born on this day in 1798?,7.92,0,0.09120833333333334,0.058833333333333335,
odql_12567,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_12567_3568a64a84da.wav,"In which U S city is the Gateway Arch, the world’s tallest arch?",4.0,0,0.08691666666666667,0.04541666666666667,
odql_12627,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_12627_3df01419d923.wav,In which country was England Rugby Union player Dylan Hartley born?,3.84,0,0.0935,0.08954166666666667,
odql_12854,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_12854_a55a9e8f10fa.wav,"Which chemical element is the most abundant in the average human body, making up around 65% of actual composition?",8.4,0,0.08879166666666667,0.042791666666666665,
odql_13137,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_13137_290a6c98be55.wav,"""Which work of literature starts with the lines: """"The past is a foreign country: they do things differently there""""?""",7.36,0,0.086125,0.03191666666666667,
odql_13327,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_13327_95b2adabbbc2.wav,Who was the last British athlete to compete in the Olympic 100 metres final?,4.24,0,0.08154166666666667,0.020041666666666666,
odql_13485,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_13485_42ec90461f0f.wav,Which company produces the 'Magentis' car model?,3.04,0,0.09804166666666667,0.04579166666666667,
odql_13686,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_13686_51c75b698d17.wav,"Which Charles Dickens novel has two title characters, both called 'Paul' and a full title that ends with the words: 'Wholesale, Retail and for Exportation'?",11.68,0,0.09470833333333334,0.019,
odql_13868,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_13868_37b78c8643f7.wav,The first ten series of which long running TV drama featured the character Claude Jeremiah Greengrass?,6.8,0,0.08670833333333333,0.003875,
odql_13870,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_13870_99bd818f3258.wav,Which town is the home of CBBC presenter Hacker T Dog?,4.48,0,0.09033333333333333,0.049708333333333334,
odql_13940,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_13940_56b073024a4c.wav,Which capital city is served by Arlanda Airport,2.96,0,0.09029166666666667,0.06420833333333334,
odql_14278,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_14278_60f548ed8e3e.wav,"Who plays 'Mahmud Nasir', a Muslim who finds out he was born Jewish, in the 2010 film 'The Infidel'?",6.56,0,0.08166666666666667,0.08191666666666667,
odql_14731,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_14731_0d0003ce1c47.wav,What station is at the western end of the Ffestiniog railway in Wales?,4.24,0,0.09125,0.023208333333333334,
odql_14997,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/odql_14997_35cb43efbc31.wav,"""""""It was seven o'clock of a very warm evening in the Seeonee hills when father wolf woke up from his day's rest"""" is the first line from which 1894 book?""",9.68,0,0.09041666666666667,0.08391666666666667,
bt_153,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_153_851293e9f13e.wav,In German towns and cities what is the S-Bahn,2.96,0,0.08945833333333333,0.033041666666666664,
bt_264,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_264_53ace548434c.wav,Who was the first woman to fly the Atlantic solo,2.8,0,0.08154166666666667,0.076875,
bt_385,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_385_9b21f5ae436f.wav,On which TV quiz show was Princess Anne a contestant,3.52,0,0.09083333333333334,0.07304166666666667,
bt_795,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/bt_795_a5bf7ceb4d98.wav,If cats are feline which creatures are ovine,2.88,0,0.095125,0.015916666666666666,
